timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Snowfall Amount
20190306T0000,32.648952,64.32895,49.6837,0,0
20190307T0000,42.15295,52.64695,47.80496,3.8,0
20190308T0000,43.79095,53.078953,47.280704,0.4,0
20190309T0000,43.376953,56.31895,49.727203,0,0
20190310T0000,45.10495,58.640953,52.69496,2.6,0
20190311T0000,35.114952,44.04295,39.791203,0.2,0
20190312T0000,31.550951,55.292953,44.17795,0,0
20190313T0000,37.99495,48.90295,42.714695,0.90000004,0
20190314T0000,38.57095,47.696953,42.347202,5.2,0
20190315T0000,46.238953,54.33895,50.627945,0.8000001,0
20190316T0000,45.60895,61.16095,52.316208,0,0
20190317T0000,39.272953,56.78695,47.939945,0.5,0
20190318T0000,33.350952,46.50895,40.12045,3,1.54
20190319T0000,36.51895,50.234955,43.626705,0,0
20190320T0000,31.26295,55.67095,42.89395,0,0
20190321T0000,33.134953,58.334953,44.3302,0,0
20190322T0000,34.70095,63.48295,50.3587,0,0
20190323T0000,46.50895,64.22095,54.581192,0,0
20190324T0000,43.52095,64.58095,53.324192,0,0
20190325T0000,40.82095,50.540955,46.700954,0,0
20190326T0000,34.53895,50.45095,42.41395,0,0
20190327T0000,34.75495,55.97695,45.7132,0,0
20190328T0000,34.53895,59.972954,46.793945,0,0
20190329T0000,38.84095,62.510952,50.57095,0,0
20190330T0000,45.05095,66.00295,56.1382,0,0
20190331T0000,48.32695,67.928955,57.059204,0,0
20190401T0000,41.75695,64.400955,52.952206,0,0
20190402T0000,48.86695,66.704956,57.453693,0,0
20190403T0000,37.65295,53.81695,46.09195,11.8,1.8199999
20190404T0000,32.75695,40.47895,36.149208,20.7,13.510001
20190405T0000,32.738953,53.36695,42.5842,0,0
20190406T0000,36.30295,61.376953,49.915455,0,0
20190407T0000,45.33895,52.03495,49.7437,0.1,0
20190408T0000,45.752953,58.96495,51.872208,0,0
20190409T0000,45.24895,58.73095,51.52045,0,0
20190410T0000,42.85495,52.862953,48.298462,7.7999997,0
20190411T0000,38.67895,57.50695,48.548203,0.6,0
20190412T0000,33.29695,54.96895,45.37195,0,0
20190413T0000,34.898952,46.29295,41.15395,0,0
20190414T0000,32.05495,50.972954,41.093956,0.6,0
20190415T0000,34.718952,63.96895,49.967953,0,0
20190416T0000,44.00695,59.59495,51.8782,0.8,0
20190417T0000,49.65895,66.11095,56.944454,0,0
20190418T0000,44.79895,71.402954,58.584705,0,0
20190419T0000,46.09495,73.18495,60.806957,0,0
20190420T0000,50.34295,74.51695,62.707455,0,0
20190421T0000,48.63295,74.80495,61.6357,0,0
20190422T0000,47.40895,73.22095,60.803204,0,0
20190423T0000,45.60895,72.28495,60.680954,0,0
20190424T0000,50.57695,75.668945,60.7432,0.3,0
20190425T0000,42.94495,74.69695,58.8007,0.3,0
20190426T0000,43.70095,57.52495,49.875698,17.5,0
20190427T0000,44.25895,56.17495,48.85945,2.4,0
20190428T0000,38.26495,51.31495,45.1972,3.3,0
20190429T0000,43.232952,57.884953,50.237957,0,0
20190430T0000,48.68695,60.206955,53.885956,0,0
20190501T0000,41.864952,66.79495,56.358704,0,0
20190502T0000,49.280952,65.64295,55.38596,5.5,0
20190503T0000,46.92295,58.11895,51.82195,3.4,0
20190504T0000,35.996952,53.960953,44.1067,2.3000002,0.42000002
20190505T0000,30.884953,51.29695,41.265697,0,0
20190506T0000,35.76295,54.68095,45.98395,0,0
20190507T0000,39.02095,62.43895,52.128704,0,0
20190508T0000,48.290955,55.43695,52.835957,10.299999,0
20190509T0000,46.09495,57.542953,52.971695,0.4,0
20190510T0000,44.88895,62.97895,55.073948,0,0
20190511T0000,48.416954,59.46895,55.29295,4.6,0
20190512T0000,42.72895,57.56095,50.19896,0,0
20190513T0000,34.16095,62.74495,50.284454,0,0
20190514T0000,36.59095,60.08095,49.818695,0,0
20190515T0000,36.21295,60.836952,49.088955,0,0
20190516T0000,38.516953,60.94495,51.269955,0,0
20190517T0000,45.752953,66.18295,56.65646,0,0
20190518T0000,47.49895,65.04895,58.3972,0,0
20190519T0000,52.64695,61.08895,57.293945,2.6,0
20190520T0000,52.82695,60.98095,56.565704,6.0999994,0
20190521T0000,51.90895,63.15895,57.6337,1.5000001,0
20190522T0000,49.946953,68.01895,59.146454,0,0
20190523T0000,49.83895,71.00695,61.3837,0,0
20190524T0000,52.71895,74.21095,64.68371,0,0
20190525T0000,56.030952,66.30895,61.680706,3.1000001,0
20190526T0000,52.03495,71.85295,62.494446,0,0
20190527T0000,54.30295,69.08095,62.62795,0.2,0
20190528T0000,48.704952,59.828953,55.625202,2,0
20190529T0000,48.56095,61.502953,54.626957,0,0
20190530T0000,48.34495,70.46695,60.58871,0,0
20190531T0000,54.82495,75.11095,65.88369,0,0
20190601T0000,57.52495,80.150955,70.248695,0,0
20190602T0000,58.47895,84.09295,73.374695,0,0
20190603T0000,65.64295,83.678955,72.65545,0.8,0
20190604T0000,60.890953,88.41295,74.94971,0,0
20190605T0000,62.49295,85.74895,74.78695,0,0
20190606T0000,50.612953,66.39896,59.570194,0.1,0
20190607T0000,53.204952,81.068954,64.1692,0.5,0
20190608T0000,50.93695,69.69295,61.22996,0,0
20190609T0000,52.66495,66.63295,60.202454,7.2999997,0
20190610T0000,57.182953,68.63095,60.719955,9.3,0
20190611T0000,54.68095,62.02495,57.438705,9.700001,0
20190612T0000,50.84695,68.972946,60.489704,0,0
20190613T0000,56.78695,74.96695,66.21145,0,0
20190614T0000,57.39895,83.58895,70.650696,0,0
20190615T0000,60.08095,74.71495,66.73796,5.2,0
20190616T0000,55.99495,71.97895,64.601204,0.9,0
20190617T0000,53.600952,80.61895,68.95721,0,0
20190618T0000,62.88895,83.13895,74.189186,0,0
20190619T0000,65.426956,86.25295,76.03494,0,0
20190620T0000,63.69895,71.78095,67.94546,4.7000003,0
20190621T0000,59.03695,73.25695,66.2467,1.4000001,0
20190622T0000,59.864952,68.16295,64.1962,8.5,0
20190623T0000,59.792953,80.474945,69.9322,0,0
20190624T0000,62.078953,88.41295,76.0207,0,0
20190625T0000,67.22695,94.73095,81.46795,0,0
20190626T0000,75.03895,97.01695,86.888954,0,0
20190627T0000,72.03295,91.43695,81.678696,0,0
20190628T0000,62.708954,86.93695,75.746956,0,0
20190629T0000,62.654953,91.54495,78.1477,0,0
20190630T0000,70.10695,93.56094,83.2882,0,0
20190701T0000,74.94895,90.28494,81.79194,1.5,0
20190702T0000,62.79895,80.150955,71.834206,0.4,0
20190703T0000,59.75695,80.25896,70.2232,0,0
20190704T0000,55.418953,81.41095,69.28045,0,0
20190705T0000,64.02295,86.73895,74.982704,0,0
20190706T0000,65.69695,90.10495,77.664696,5.1,0
20190707T0000,65.39095,78.62096,72.368965,7.0999994,0
20190708T0000,59.28895,69.54895,64.5187,0,0
20190709T0000,51.72895,72.93295,63.368946,0,0
20190710T0000,50.45095,74.46295,63.8197,0,0
20190711T0000,59.306953,72.374954,66.55646,0,0
20190712T0000,60.764954,77.34295,68.381195,0.4,0
20190713T0000,60.81895,72.78895,66.00671,2.1999998,0
20190714T0000,58.010952,69.69295,63.885696,0.5,0
20190715T0000,52.88095,74.624954,65.32795,0,0
20190716T0000,55.166954,78.278946,68.11796,0,0
20190717T0000,61.57495,81.19495,72.05471,0,0
20190718T0000,63.68095,81.84295,73.7257,0,0
20190719T0000,65.46295,80.33095,73.97021,0,0
20190720T0000,64.79695,89.94295,77.780205,3.1000004,0
20190721T0000,69.35095,81.98695,75.94421,1.4,0
20190722T0000,63.086952,85.82095,75.47695,0,0
20190723T0000,66.45296,91.76095,79.90495,0,0
20190724T0000,69.18895,95.68495,83.6407,0,0
20190725T0000,69.27895,95.900955,84.7387,0,0
20190726T0000,78.47695,89.97895,84.56545,3.3000002,0
20190727T0000,67.22695,77.72095,71.7292,3.9999998,0
20190728T0000,61.89895,69.74695,65.63244,6.5,0
20190729T0000,60.06295,78.08095,69.73196,0,0
20190730T0000,63.860954,81.39295,73.02895,0,0
20190731T0000,62.870953,75.02095,68.65421,0.1,0
20190801T0000,59.57695,77.93695,69.5152,0,0
20190802T0000,64.92295,79.01695,71.590454,0,0
20190803T0000,61.23295,76.78495,69.78145,0,0
20190804T0000,59.09095,82.22095,71.82819,0,0
20190805T0000,68.45095,85.80295,77.33771,0,0
20190806T0000,69.13495,84.956955,76.51345,3.8999996,0
20190807T0000,64.706955,71.06095,67.71519,31.3,0
20190808T0000,59.234955,80.88895,70.53069,0,0
20190809T0000,63.572952,93.056946,78.827194,1.4000001,0
20190810T0000,66.81295,78.872955,72.72445,0.7,0
20190811T0000,60.94495,82.22095,70.08895,4.2,0
20190812T0000,57.81295,69.13495,62.2897,8.6,0
20190813T0000,56.606953,69.926956,64.0117,0,0
20190814T0000,55.112953,73.43695,64.99871,0,0
20190815T0000,57.38095,74.08495,66.660706,0.1,0
20190816T0000,58.766953,76.028946,67.769196,0,0
20190817T0000,61.664955,78.85495,70.68595,0,0
20190818T0000,64.77895,87.89095,75.91421,2.7000003,0
20190819T0000,67.80295,73.958954,71.104454,3.2,0
20190820T0000,56.444954,67.04695,61.29895,22.600002,0
20190821T0000,51.74695,74.930954,63.511444,0,0
20190822T0000,53.72695,77.36095,66.29995,0,0
20190823T0000,59.27095,81.53695,70.963455,0,0
20190824T0000,61.484955,80.49295,72.7027,0,0
20190825T0000,63.140953,84.056946,74.334694,0,0
20190826T0000,65.30095,85.15495,75.49421,0,0
20190827T0000,63.572952,86.99095,76.21495,0,0
20190828T0000,72.62695,87.13495,79.53445,0.90000004,0
20190829T0000,71.18695,83.750946,76.4737,0.5,0
20190830T0000,66.79495,83.35495,75.29996,0,0
20190831T0000,64.346954,86.972946,75.968956,0,0
20190901T0000,64.92295,78.08095,71.37519,0.4,0
20190902T0000,58.082954,70.08895,64.1002,0,0
20190903T0000,52.05295,74.24695,63.90596,0,0
20190904T0000,58.262955,78.31496,67.45721,0,0
20190905T0000,55.940952,67.89295,61.316204,0.5,0
20190906T0000,49.028954,66.30895,59.087948,0,0
20190907T0000,56.28295,69.206955,62.573948,0,0
20190908T0000,52.12495,58.40695,55.126453,2.9999998,0
20190909T0000,50.828953,64.36495,57.341953,0.1,0
20190910T0000,51.440952,71.54695,61.179707,0,0
20190911T0000,53.43895,70.70095,62.354954,0,0
20190912T0000,59.10895,76.85695,67.87645,0,0
20190913T0000,61.196953,78.152954,69.03295,0,0
20190914T0000,58.60495,79.71895,69.218956,0,0
20190915T0000,59.306953,83.04895,71.72845,0,0
20190916T0000,65.318954,83.17495,73.988945,0,0
20190917T0000,58.35295,72.87895,65.8042,0,0
20190918T0000,47.15695,69.99895,57.557217,0,0
20190919T0000,41.52295,68.09096,53.81245,0,0
20190920T0000,41.954952,69.53095,55.277954,0,0
20190921T0000,48.524952,75.41695,61.31695,0,0
20190922T0000,55.058952,78.35095,67.03195,0.5,0
20190923T0000,56.696953,67.60495,60.680954,6.3999996,0
20190924T0000,50.63095,66.75896,59.737446,0.9,0
20190925T0000,56.822952,65.53495,60.7522,0.5,0
20190926T0000,57.50695,70.73695,63.72745,0.8,0
20190927T0000,55.706955,71.87096,63.302204,0,0
20190928T0000,53.762955,67.676956,60.588703,0,0
20190929T0000,52.44895,78.78294,65.19295,0.1,0
20190930T0000,56.17495,68.48695,62.49445,0,0
20191001T0000,55.00495,75.63295,63.773205,7.5000005,0
20191002T0000,49.928955,60.440952,56.61969,3.3,0
20191003T0000,42.11695,58.388954,50.6197,0,0
20191004T0000,46.18495,58.49695,53.362453,0.8,0
20191005T0000,52.52095,58.010952,55.1797,2.2999997,0
20191006T0000,52.44895,62.54695,56.6962,5.6,0
20191007T0000,47.840954,59.81095,53.012203,0,0
20191008T0000,47.17495,72.734955,59.645954,0,0
20191009T0000,52.66495,62.92495,55.5937,4.1000004,0
20191010T0000,49.06495,60.404953,53.80795,0.3,0
20191011T0000,46.238953,67.94695,57.1282,0,0
20191012T0000,51.134953,74.21095,63.852703,0,0
20191013T0000,54.986954,79.50295,66.82795,0,0
20191014T0000,56.48095,78.65695,65.1247,0,0
20191015T0000,50.32495,64.18495,56.316708,7.5,0
20191016T0000,45.03295,65.26495,55.17221,0,0
20191017T0000,54.356953,70.61095,61.3102,0.4,0
20191018T0000,56.31895,66.79495,61.242706,2.4,0
20191019T0000,55.09495,64.526955,58.612446,13.800001,0
20191020T0000,52.21495,73.00495,62.540203,0,0
20191021T0000,52.988953,63.014954,59.07896,7.5,0
20191022T0000,54.500954,66.09296,58.7032,9.3,0
20191023T0000,52.75495,71.29495,60.099712,0,0
20191024T0000,53.87095,66.23695,60.566956,0,0
20191025T0000,54.53695,64.43695,58.520954,0,0
20191026T0000,47.67895,70.30495,59.30396,0,0
20191027T0000,54.55495,68.594955,60.683956,0,0
20191028T0000,43.97095,54.806953,48.629955,7.3,0
20191029T0000,46.940952,51.49495,49.224705,2.6000001,0
20191030T0000,47.876953,51.06295,49.67995,2.3999999,0
20191031T0000,46.86895,58.820953,51.03895,0,0
20191101T0000,45.80695,63.176952,53.92195,0.9,0
20191102T0000,53.85295,64.43695,59.021206,0.8000001,0
20191103T0000,49.640953,59.14495,53.609955,9.400001,0
20191104T0000,45.89695,58.766953,52.282455,0.7,0
20191105T0000,43.08895,55.598953,49.361954,4.9,0
20191106T0000,44.690952,51.15295,48.263203,2.2,0
20191107T0000,38.35495,50.486954,45.18295,0,0
20191108T0000,40.69495,45.50095,42.83695,1.9,0
20191109T0000,37.40095,49.334953,43.21945,1.5999999,0
20191110T0000,32.57695,49.820953,40.914703,0,0
20191111T0000,35.54695,49.334953,42.326202,0.4,0
20191112T0000,36.662952,49.49695,42.376446,0.1,0
20191113T0000,35.70895,46.688953,40.89671,0.3,0
20191114T0000,34.286953,50.234955,41.86645,0,0
20191115T0000,39.002953,50.99095,43.492447,0,0
20191116T0000,38.57095,48.75895,41.63695,0,0
20191117T0000,34.82695,39.794952,37.09645,6.5000005,0
20191118T0000,34.196953,43.70095,39.629955,3,0
20191119T0000,34.142952,45.68095,39.731953,0,0
20191120T0000,36.03295,48.14695,41.12395,0,0
20191121T0000,34.556953,51.56695,42.243702,0,0
20191122T0000,37.74295,52.178955,44.3152,0,0
20191123T0000,38.53495,58.60495,46.475204,0,0
20191124T0000,41.252953,54.06895,47.224445,0,0
20191125T0000,45.10495,52.790955,48.485947,0,0
20191126T0000,42.72895,58.676952,50.965454,0,0
20191127T0000,42.67495,55.166954,50.485455,2.4,0
20191128T0000,47.984955,53.18695,49.94995,1.3,0
20191129T0000,42.530952,50.612953,47.561962,2.2,0
20191130T0000,37.814953,45.482952,40.843456,0,0
20191201T0000,36.55495,41.63095,38.68945,0.5,0
20191202T0000,31.010952,43.628952,37.198452,0,0
20191203T0000,28.490952,43.34095,34.1677,0,0
20191204T0000,27.662952,43.64695,33.89245,0,0
20191205T0000,32.954952,43.46695,38.34145,0,0
20191206T0000,35.690952,50.648952,41.41795,0,0
20191207T0000,41.75695,50.72095,47.540955,1.1,0
20191208T0000,38.89495,57.92095,48.449203,0.1,0
20191209T0000,40.74895,48.38095,44.8402,1.9000001,0
20191210T0000,30.668951,42.90895,37.7887,0,0
20191211T0000,30.002953,44.348953,38.326454,2.3,0
20191212T0000,36.10495,42.60295,38.894203,0,0
20191213T0000,38.120953,44.09695,41.5027,4.6,0
20191214T0000,37.83295,50.34295,45.329956,1.4000001,0
20191215T0000,48.398952,57.25495,53.16145,0,0
20191216T0000,39.03895,55.238953,47.7742,0,0
20191217T0000,42.49495,55.56295,47.43295,0,0
20191218T0000,46.04095,59.666954,51.15445,0,0
20191219T0000,38.44495,54.662952,45.339703,0,0
20191220T0000,36.878952,55.65295,45.6982,5.7999997,0
20191221T0000,36.77095,50.054955,43.717453,1.1,0
20191222T0000,43.35895,50.09095,46.07095,1.9000001,0
20191223T0000,41.05495,47.516953,43.51945,0,0
20191224T0000,40.69495,53.528954,46.028202,1,0
20191225T0000,39.07495,47.570953,44.1982,0.6,0
20191226T0000,36.140953,46.904953,41.6602,0,0
20191227T0000,42.98095,50.19895,45.823456,5,0
20191228T0000,35.294952,44.600952,39.894703,0,0
20191229T0000,31.046951,39.614952,34.3912,0,0
20191230T0000,32.792953,45.968952,38.2312,0,0
20191231T0000,35.92495,47.40895,41.392452,0,0
20200101T0000,31.442951,44.52895,37.238953,0,0
20200102T0000,34.808952,46.562954,39.7057,0,0
20200103T0000,35.67295,53.474953,44.120953,0.1,0
20200104T0000,35.94295,46.688953,42.731205,1.1,0
20200105T0000,32.864952,44.780952,38.012203,0,0
20200106T0000,30.506952,46.544952,37.349945,0,0
20200107T0000,36.932953,45.84295,41.771202,0.5,0
20200108T0000,34.628952,48.110954,41.947453,0.1,0
20200109T0000,48.182953,55.760952,50.68945,0,0
20200110T0000,41.972954,51.81895,46.81195,0,0
20200111T0000,36.842953,46.904953,41.7727,0,0
20200112T0000,34.52095,45.752953,38.910698,0,0
20200113T0000,37.86895,50.522953,43.346203,0,0
20200114T0000,41.972954,56.138954,47.654953,0,0
20200115T0000,40.208954,55.940952,45.74095,0,0
20200116T0000,40.91095,55.49095,46.118946,0,0
20200117T0000,38.78695,48.488953,42.66145,8.4,0
20200118T0000,35.70895,43.93495,39.0667,0,0
20200119T0000,31.028952,41.03695,34.14145,0,0
20200120T0000,28.562952,42.98095,35.082703,0,0
20200121T0000,29.030952,42.098953,33.677204,0,0
20200122T0000,28.364952,42.17095,33.395954,0,0
20200123T0000,29.480951,39.90295,33.7177,0,0
20200124T0000,35.81695,51.458954,44.0332,0,0
20200125T0000,41.126953,51.38695,46.315456,0,0
20200126T0000,37.83295,52.376953,44.1817,0.1,0
20200127T0000,41.57695,54.95095,47.25145,0.4,0
20200128T0000,39.002953,46.562954,42.98395,7.2,0
20200129T0000,37.058952,45.35695,41.1517,2.6999998,0
20200130T0000,35.72695,57.362953,45.854202,0.2,0
20200131T0000,48.56095,59.792953,53.673706,0,0
20200201T0000,45.10495,59.09095,51.196453,0.5,0
20200202T0000,48.362953,59.88295,54.035202,1.4,0
20200203T0000,52.484955,59.18095,55.835953,5.2,0
20200204T0000,37.88695,57.90295,42.924698,3.9999998,0
20200205T0000,31.694952,41.954952,37.014698,0,0
20200206T0000,30.722952,46.994953,37.997196,0,0
20200207T0000,30.164951,50.10895,38.37295,0,0
20200208T0000,33.94495,53.25895,42.04795,0,0
20200209T0000,39.34495,54.15895,47.120956,0,0
20200210T0000,46.38295,53.168953,48.82944,6.7999997,0
20200211T0000,38.94895,46.14895,42.210697,1.7,0
20200212T0000,36.19495,45.24895,40.445198,0,0
20200213T0000,34.718952,51.98095,43.98146,3.1999998,0
20200214T0000,41.19895,49.028954,44.7112,0.1,0
20200215T0000,38.28295,56.71495,46.521698,0,0
20200216T0000,49.06495,64.29295,55.940205,0,0
20200217T0000,44.780952,54.68095,51.179203,3.5,0
20200218T0000,38.04895,49.334953,43.095703,0,0
20200219T0000,39.81295,45.21295,42.2272,1,0
20200220T0000,39.092953,55.958954,46.489456,0,0
20200221T0000,36.50095,49.640953,43.826202,0,0
20200222T0000,37.18495,58.100952,47.0947,0,0
20200223T0000,48.32695,60.17095,54.49495,0.1,0
20200224T0000,49.96495,62.02495,55.099453,0,0
20200225T0000,43.34095,53.72695,48.671947,2.4,0
20200226T0000,34.232952,42.746952,37.636448,4.5,3.1499999
20200227T0000,33.08095,49.71295,38.893448,0.1,0
20200228T0000,32.162952,49.550953,41.176456,0,0
20200229T0000,45.968952,58.17295,51.434956,3.7999997,0
20200301T0000,41.70295,55.832954,47.795197,2.4999998,0
20200302T0000,37.454952,52.502953,43.9987,3.7,0
20200303T0000,33.67495,46.58095,40.62295,0.3,0
20200304T0000,36.24895,50.792953,44.03471,0,0
20200305T0000,42.02695,52.82695,46.3402,12.8,0
20200306T0000,39.25495,45.932953,42.8167,0.5,0
20200307T0000,36.86095,47.300953,41.398445,0,0
20200308T0000,34.466953,56.138954,45.338955,0,0
20200309T0000,38.17495,49.100952,44.627197,1.5,0
20200310T0000,36.50095,51.11695,44.6692,7.2000003,0
20200311T0000,49.11895,62.708954,55.4017,0,0
20200312T0000,48.974953,61.89895,55.0312,0,0
20200313T0000,40.26295,52.628952,46.91395,0.1,0
20200314T0000,40.676952,53.85295,47.249195,0,0
20200315T0000,34.48495,61.52095,48.48596,0,0
20200316T0000,39.272953,63.086952,52.6987,0,0
20200317T0000,49.11895,62.76295,55.838955,0,0
20200318T0000,46.940952,65.96695,56.367706,0,0
20200319T0000,49.982952,66.23695,58.23145,0,0
20200320T0000,51.638954,62.870953,56.25745,2.1000001,0
20200321T0000,41.432953,51.836952,48.143204,0,0
20200322T0000,33.836952,53.49295,42.8932,0,0
20200323T0000,28.850952,50.19895,37.8337,0,0
20200324T0000,30.020952,49.820953,38.949703,0,0
20200325T0000,27.572952,50.28895,38.068447,0,0
20200326T0000,29.750952,53.042953,40.395702,0,0
20200327T0000,33.314953,56.46295,44.75095,0,0
20200328T0000,43.17895,60.65695,51.039692,0,0
20200329T0000,37.70695,47.426952,40.306446,6.1000004,0
20200330T0000,33.260952,49.208954,40.402454,0,0
20200331T0000,27.932951,51.47695,39.179195,0,0
20200401T0000,29.156952,52.93495,41.1052,0,0
20200402T0000,38.48095,57.39895,47.290447,0,0
20200403T0000,38.44495,55.02295,47.2447,0,0
20200404T0000,40.08295,62.33095,50.954205,0,0
20200405T0000,41.18095,67.24495,54.443207,0,0
20200406T0000,47.570953,68.46895,57.968945,0,0
20200407T0000,52.484955,72.44695,61.301945,0,0
20200408T0000,50.75695,72.23095,61.691956,0,0
20200409T0000,54.878952,72.122955,63.36595,0,0
20200410T0000,47.210953,73.54495,61.913204,0,0
20200411T0000,48.416954,72.96895,62.48245,0,0
20200412T0000,53.24095,72.680954,64.00195,0.1,0
20200413T0000,50.558952,70.82695,60.990704,0,0
20200414T0000,33.08095,55.09495,46.703205,0,0
20200415T0000,33.224953,67.42495,51.267696,0,0
20200416T0000,49.388954,72.64495,61.350697,0,0
20200417T0000,56.58895,74.84096,66.08621,0,0
20200418T0000,60.29695,72.19495,66.641205,0,0
20200419T0000,53.960953,73.958954,64.1137,0.1,0
20200420T0000,47.93095,70.41295,59.828953,0,0
20200421T0000,49.856953,72.39295,59.88296,0,0
20200422T0000,44.61895,71.150955,58.490204,0,0
20200423T0000,48.02095,71.54695,60.792706,0,0
20200424T0000,51.530952,72.734955,63.591705,0.1,0
20200425T0000,55.472954,69.38695,63.16045,3.1000001,0
20200426T0000,52.106953,70.16095,60.977203,0.2,0
20200427T0000,50.41495,72.03295,62.628704,0,0
20200428T0000,53.33095,62.88895,58.30045,10.3,0
20200429T0000,48.93895,62.13295,55.691208,1.3000001,0
20200430T0000,49.856953,58.208954,54.5947,3.5000002,0
20200501T0000,45.35695,57.45295,52.873455,2.8,0
20200502T0000,46.13095,57.14695,52.64996,2.6000001,0
20200503T0000,41.126953,66.81295,55.394207,0,0
20200504T0000,54.572952,69.47695,61.589954,0.3,0
20200505T0000,53.294952,58.78495,55.3717,0.5,0
20200506T0000,49.96495,65.64295,56.737446,0.2,0
20200507T0000,41.41495,70.88095,58.640194,0,0
20200508T0000,55.472954,77.37895,67.81495,0,0
20200509T0000,62.42095,78.260956,70.867455,0.2,0
20200510T0000,62.114952,76.42495,69.3187,1.4,0
20200511T0000,40.766953,61.844948,49.4017,12.500001,0
20200512T0000,35.49295,61.44895,49.775204,0,0
20200513T0000,45.086952,61.23295,53.64145,5.7,0
20200514T0000,47.31895,61.736954,53.942204,2.6999996,0
20200515T0000,43.718952,62.33095,54.042706,0.8,0
20200516T0000,44.09695,68.48695,56.871704,0,0
20200517T0000,49.856953,68.918945,59.333206,0,0
20200518T0000,49.694954,73.56295,61.857693,0,0
20200519T0000,55.778954,74.984955,65.48546,0,0
20200520T0000,54.986954,74.48095,65.5012,0,0
20200521T0000,52.502953,77.954956,66.94795,0,0
20200522T0000,60.29695,81.46495,70.832954,0,0
20200523T0000,47.606953,68.72095,57.917202,3,0
20200524T0000,45.68095,65.46295,57.418446,0,0
20200525T0000,51.710953,68.21695,60.068207,0,0
20200526T0000,48.056953,70.46695,60.225697,0,0
20200527T0000,45.86095,73.958954,61.535202,0,0
20200528T0000,53.99695,70.70095,63.12145,0,0
20200529T0000,45.482952,70.44895,60.083958,0,0
20200530T0000,47.53495,70.70095,59.924953,0,0
20200531T0000,46.29295,70.71895,59.86495,0,0
20200601T0000,47.516953,76.76695,63.848953,0,0
20200602T0000,54.78895,77.46895,67.8682,0,0
20200603T0000,60.530952,76.22695,67.1212,4.6000004,0
20200604T0000,56.80495,63.82495,60.896206,14.400001,0
20200605T0000,51.044952,64.00495,58.332706,0.1,0
20200606T0000,55.79695,66.974945,60.902943,4.6,0
20200607T0000,53.348953,64.94095,58.244205,3.2,0
20200608T0000,52.88095,65.066956,58.667953,2.6,0
20200609T0000,51.584953,59.738953,56.5267,7.9,0
20200610T0000,54.194954,61.93495,58.037205,3.6999996,0
20200611T0000,54.320953,69.98095,61.926697,0.8000001,0
20200612T0000,52.772953,80.36695,67.508194,0,0
20200613T0000,57.52495,71.36695,63.240704,11,0
20200614T0000,56.876953,68.66695,62.18395,13.500002,0
20200615T0000,57.56095,69.33295,64.12869,0,0
20200616T0000,59.000954,68.612946,63.861706,0.4,0
20200617T0000,56.822952,61.844948,58.993458,6.4,0
20200618T0000,49.190952,69.224945,59.91595,0.1,0
20200619T0000,52.64695,67.58695,61.353695,0.2,0
20200620T0000,53.222954,72.806946,63.920956,0,0
20200621T0000,59.234955,75.38095,67.7272,0,0
20200622T0000,61.55695,75.77695,68.36395,0,0
20200623T0000,56.76895,82.50896,70.326706,0,0
20200624T0000,56.084953,84.09295,71.47344,0,0
20200625T0000,58.766953,83.71495,73.14071,0,0
20200626T0000,66.11095,83.750946,74.788445,0.1,0
20200627T0000,67.15495,84.00295,75.83695,1.5,0
20200628T0000,64.86895,76.65895,70.235954,1.4,0
20200629T0000,61.16095,71.90695,66.409454,4,0
20200630T0000,53.042953,76.69495,67.14445,0,0
20200701T0000,63.93295,84.956955,74.12395,0.6,0
20200702T0000,64.68895,73.23895,69.13271,0.3,0
20200703T0000,58.92895,72.35695,66.53019,0,0
20200704T0000,56.570953,77.07295,67.99721,0,0
20200705T0000,59.126953,79.34095,71.12769,0,0
20200706T0000,55.364952,70.37695,65.11869,0.5,0
20200707T0000,53.25895,73.454956,64.13771,0,0
20200708T0000,56.10295,78.99895,68.993195,0,0
20200709T0000,63.23095,85.94695,75.601456,0,0
20200710T0000,63.50095,82.67095,74.0617,2.6000001,0
20200711T0000,57.704952,70.34096,63.528706,8.3,0
20200712T0000,51.764954,77.01895,65.4517,0,0
20200713T0000,54.15895,78.24295,66.94344,0,0
20200714T0000,61.10695,75.74095,69.13946,0.2,0
20200715T0000,61.05295,69.58495,65.117195,1.4,0
20200716T0000,60.206955,68.64896,63.802444,1.8000001,0
20200717T0000,58.982952,69.44095,63.542202,0.1,0
20200718T0000,54.734955,76.89295,67.1377,0,0
20200719T0000,60.278954,80.87096,71.7082,0,0
20200720T0000,64.50896,85.24495,75.50471,0,0
20200721T0000,61.664955,81.51895,71.92721,0,0
20200722T0000,59.18095,79.16095,70.17296,0,0
20200723T0000,63.626953,81.41095,72.62621,0,0
20200724T0000,63.21295,76.49695,70.534454,1.1,0
20200725T0000,60.60295,80.816956,71.143456,0,0
20200726T0000,66.38095,76.83895,71.9002,1.4,0
20200727T0000,60.65695,88.50295,75.28719,0,0
20200728T0000,68.10895,81.14095,75.449196,0,0
20200729T0000,61.142952,80.38495,71.71569,0,0
20200730T0000,63.53695,87.260956,75.94119,0,0
20200731T0000,67.91095,92.96695,81.3247,0,0
